SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,WINNER
NORTH AMERICA,157,80,69,523,412,11,350,41,112,117,86,421,8,222,888,119,122,-1,268,20,RED,RED,RED,BLUE,RED
NORTH AMERICA,67,30,69,236,267,141,412,54,91,112,114,245,246,22,526,55,7,141,221,104,RED,BLUE,RED,RED,RED
NORTH AMERICA,82,141,39,69,235,9,350,555,157,120,113,2,777,15,26,114,350,-1,119,7,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,777,62,245,69,32,163,104,9,157,24,92,200,38,145,235,203,119,238,23,114,RED,BLUE,RED,RED,RED
NORTH AMERICA,92,200,163,147,117,114,203,121,235,26,516,62,55,69,555,86,111,164,221,28,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,98,131,69,21,143,33,112,360,200,82,150,121,105,895,17,16,350,555,20,777,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,54,64,777,22,555,63,25,114,39,234,10,238,136,119,80,350,895,15,-1,200,RED,RED,NONE,BLUE,RED
NORTH AMERICA,143,64,55,236,266,711,114,63,234,28,25,121,103,498,89,350,105,895,157,200,RED,RED,RED,RED,BLUE
NORTH AMERICA,41,28,99,21,101,350,141,84,238,200,24,11,55,119,89,777,63,64,234,114,BLUE,RED,NONE,RED,RED
NORTH AMERICA,82,76,55,164,80,63,234,112,19,114,86,141,50,21,17,200,20,96,895,2,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,98,200,69,92,432,114,234,112,19,63,92,875,39,2,412,105,131,-1,350,895,BLUE,RED,RED,BLUE,BLUE
NORTH AMERICA,518,64,777,221,350,9,-1,39,24,107,86,91,517,147,37,15,78,119,50,246,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,78,163,166,221,37,238,-1,15,107,432,240,62,112,22,111,141,119,114,9,350,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,516,77,134,15,22,350,203,55,30,80,78,9,84,429,111,555,777,157,119,114,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,777,64,103,119,99,21,147,-1,114,26,85,203,268,202,22,9,141,429,350,23,RED,BLUE,RED,RED,RED
NORTH AMERICA,2,234,136,147,22,7,350,119,17,92,84,9,18,15,53,114,91,-1,68,23,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,62,80,517,15,888,147,39,777,92,157,122,245,104,30,201,24,9,555,268,119,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,85,120,84,15,235,166,68,555,75,62,887,102,55,429,22,203,143,119,166,24,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,266,203,38,21,254,62,8,114,895,119,240,131,126,15,432,23,62,8,114,30,RED,RED,RED,RED,RED
NORTH AMERICA,23,234,517,15,497,56,119,203,164,28,266,120,8,523,888,246,86,114,38,518,BLUE,NONE,BLUE,BLUE,BLUE
NORTH AMERICA,86,234,518,22,117,53,164,555,203,112,56,131,246,81,350,523,163,114,8,-1,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,92,120,517,119,113,555,350,28,246,114,75,154,8,523,412,29,555,55,107,38,RED,RED,BLUE,RED,RED
NORTH AMERICA,268,5,58,81,432,555,895,141,17,238,41,203,3,119,32,103,53,15,24,-1,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,98,141,777,523,117,555,24,246,78,120,164,131,157,236,267,122,246,200,119,163,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,887,30,777,110,22,120,163,15,350,114,78,11,55,523,497,68,21,92,238,38,RED,RED,BLUE,RED,RED
NORTH AMERICA,518,104,86,21,22,246,114,517,15,119,78,68,777,497,523,114,246,120,119,28,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,8,254,68,523,555,350,888,517,200,122,246,28,117,119,150,203,84,350,107,104,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,60,55,523,497,30,246,107,350,8,74,59,1,236,267,157,203,163,555,888,BLUE,RED,BLUE,RED,BLUE
NORTH AMERICA,84,107,134,360,111,203,80,119,114,221,41,245,166,81,432,119,555,32,9,30,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,68,121,112,81,117,163,777,78,120,80,518,64,91,119,555,429,9,235,29,134,RED,RED,RED,RED,RED
NORTH AMERICA,114,106,134,523,89,80,41,429,200,119,266,76,29,81,432,104,711,245,119,163,RED,RED,BLUE,RED,RED
NORTH AMERICA,78,104,142,523,201,22,777,114,119,20,887,120,53,81,101,22,240,-1,238,555,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,240,245,238,81,22,555,119,114,203,360,41,163,80,523,117,122,-1,157,119,53,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,245,240,81,57,114,-1,53,7,131,85,104,134,360,22,555,122,-1,777,84,BLUE,RED,RED,RED,RED
NORTH AMERICA,114,107,7,81,99,141,21,77,166,89,41,245,777,236,267,350,104,62,517,23,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,24,107,555,50,888,7,28,30,203,62,164,121,45,360,111,104,203,236,114,55,RED,BLUE,RED,RED,RED
NORTH AMERICA,122,9,126,498,16,234,203,102,141,119,164,876,777,51,43,141,67,203,28,104,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,69,104,67,50,12,28,23,89,91,30,150,106,517,222,111,350,888,203,23,53,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,106,234,50,145,111,114,41,107,28,203,164,104,127,222,888,107,30,517,246,40,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,41,876,91,202,89,30,7,119,85,203,236,56,68,50,12,103,107,26,121,28,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,39,104,34,50,235,103,427,107,64,28,80,131,238,29,53,30,41,23,711,91,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,85,91,34,360,111,103,50,107,28,30,164,234,101,22,89,114,238,23,7,203,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,106,9,245,429,267,114,888,59,711,28,36,246,45,236,432,103,221,141,41,350,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,112,234,517,221,37,111,119,134,30,107,113,246,131,360,497,41,28,107,266,43,RED,RED,RED,RED,RED
NORTH AMERICA,8,121,112,429,555,246,111,497,164,28,41,104,517,145,888,84,166,30,45,50,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,122,104,3,523,888,107,28,30,266,555,114,76,236,157,113,92,498,23,30,107,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,23,35,112,53,498,111,24,30,110,104,246,154,38,360,12,103,28,30,238,-1,BLUE,BLUE,BLUE,RED,RED
NORTH AMERICA,266,76,777,67,111,107,41,103,114,35,24,59,7,429,89,141,235,77,238,350,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,39,234,103,523,40,62,77,238,240,555,246,876,29,55,888,106,266,92,9,104,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,92,876,246,202,555,106,163,221,240,888,223,9,777,145,497,15,20,119,107,86,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,84,104,7,429,22,62,119,114,26,15,223,163,238,240,235,62,92,555,114,777,RED,RED,RED,RED,RED
NORTH AMERICA,24,104,99,895,111,30,62,429,92,15,777,876,517,22,89,119,163,114,147,203,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,777,62,8,15,22,203,119,74,141,114,164,48,517,267,236,104,28,147,92,429,RED,RED,RED,RED,RED
NORTH AMERICA,92,62,142,523,43,-1,30,114,888,15,240,421,8,147,22,53,114,119,38,888,RED,RED,RED,RED,RED
NORTH AMERICA,92,2,134,523,888,203,119,240,114,-1,223,30,246,15,59,20,235,163,-1,119,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,150,234,61,236,267,246,122,157,238,78,429,254,84,523,89,203,114,119,55,80,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,164,104,268,74,22,41,350,20,119,895,777,421,517,221,117,203,30,238,77,114,BLUE,NONE,NONE,BLUE,BLUE
NORTH AMERICA,2,28,517,235,113,17,114,203,238,429,92,121,112,15,432,107,114,7,350,37,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,14,238,7,429,44,24,555,777,421,40,887,59,84,523,497,62,888,15,163,114,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,518,30,238,119,5,147,777,114,203,2,240,102,157,37,43,114,429,107,555,246,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,86,238,161,119,89,55,164,888,-1,203,24,246,245,895,201,84,-1,53,163,111,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,114,104,127,360,40,119,24,429,50,895,126,876,777,22,888,30,246,107,238,67,RED,RED,RED,BLUE,RED
NORTH AMERICA,92,245,246,157,111,429,114,164,221,7,41,30,238,523,350,37,200,517,23,-1,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,82,120,238,119,111,107,555,147,517,114,164,234,50,21,43,41,429,32,246,350,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,102,104,238,202,888,895,246,200,147,517,122,203,50,236,267,84,429,92,119,555,RED,RED,BLUE,RED,RED
NORTH AMERICA,240,238,3,51,37,15,246,114,203,777,92,104,134,895,555,147,58,107,80,91,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,122,20,238,81,43,203,141,350,120,517,92,131,91,51,40,62,517,58,777,157,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,150,62,127,15,37,16,555,517,55,111,81,120,245,887,44,203,235,200,238,26,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,166,234,42,360,53,163,203,888,119,238,10,245,516,157,43,555,119,23,203,350,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,60,777,221,101,11,147,131,119,98,102,5,238,222,117,25,41,114,203,360,BLUE,RED,RED,RED,RED
NORTH AMERICA,126,5,238,222,117,89,122,114,360,517,98,113,50,157,143,887,517,147,89,200,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,36,11,90,117,888,25,360,203,114,517,75,106,96,895,201,41,200,238,350,26,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,133,19,157,67,143,119,24,517,711,360,39,30,238,50,127,360,25,114,517,35,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,19,2,238,127,117,875,106,25,360,11,84,19,76,15,21,22,31,154,517,36,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,79,238,517,29,111,246,157,114,203,131,516,28,777,15,267,38,141,711,246,203,RED,RED,RED,RED,RED
NORTH AMERICA,80,163,23,81,37,111,-1,268,9,91,432,246,3,429,497,555,164,107,-1,147,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,122,104,84,221,40,15,555,119,-1,67,78,113,246,81,37,86,203,163,119,235,RED,RED,BLUE,RED,RED
NORTH AMERICA,92,104,268,221,40,-1,141,203,235,114,246,20,68,15,555,28,86,203,9,58,RED,RED,RED,RED,RED
NORTH AMERICA,98,120,2,895,147,30,203,-1,350,266,14,141,8,15,432,38,22,555,114,9,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,104,120,38,235,516,30,41,28,777,15,114,238,7,119,111,777,268,-1,-1,15,RED,BLUE,RED,RED,RED
NORTH AMERICA,31,246,147,104,143,-1,163,555,203,114,17,254,68,895,37,20,876,221,50,103,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,17,141,163,29,111,246,-1,555,119,203,2,104,7,222,22,91,-1,114,268,350,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,78,421,161,119,888,43,40,163,122,30,82,104,166,50,16,-1,40,114,9,147,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,67,20,105,360,888,246,104,54,203,238,78,141,38,119,53,517,221,246,-1,114,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,114,20,777,18,350,119,24,203,120,107,84,238,246,429,53,78,28,555,-1,163,BLUE,RED,RED,RED,RED
NORTH AMERICA,887,104,268,75,235,-1,24,119,555,9,39,78,147,56,432,163,30,555,203,120,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,41,203,112,29,43,86,895,-1,246,40,24,121,268,37,147,15,555,163,78,104,RED,BLUE,RED,BLUE,RED
NORTH AMERICA,19,11,245,429,888,203,157,777,141,246,516,15,38,200,40,114,-1,555,9,238,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,67,77,777,147,37,80,54,246,163,-1,24,62,112,895,350,55,-1,28,141,91,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,39,20,711,145,254,15,234,119,28,8,113,141,163,29,518,200,-1,777,555,24,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,164,200,517,236,267,429,141,22,28,555,2,107,136,119,888,7,203,24,429,-1,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,240,91,142,202,555,114,20,-1,516,104,24,234,517,21,59,429,41,203,55,20,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,240,131,157,202,37,15,114,9,887,30,516,200,43,429,53,119,9,245,268,114,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,240,203,517,21,432,895,114,777,221,55,164,72,75,15,16,555,154,119,114,29,RED,RED,BLUE,RED,RED
NORTH AMERICA,266,28,84,222,37,141,114,350,147,221,122,163,240,498,555,246,350,119,134,114,RED,RED,RED,RED,RED
NORTH AMERICA,86,78,245,221,117,77,41,-1,157,164,240,62,68,21,267,154,350,114,38,53,RED,RED,BLUE,RED,RED
NORTH AMERICA,240,64,517,202,43,114,24,120,26,119,86,62,103,21,267,164,92,119,28,131,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,240,30,127,21,40,114,37,15,-1,555,122,203,7,147,432,268,86,157,114,107,RED,RED,RED,RED,RED
NORTH AMERICA,240,20,711,202,37,104,203,114,777,15,17,120,7,81,60,-1,203,119,246,30,RED,RED,BLUE,RED,RED
NORTH AMERICA,23,234,517,222,26,350,164,555,55,203,240,30,20,119,43,114,37,518,523,15,RED,RED,BLUE,RED,RED
